ticker,name,exchange,sector
ZCVX.NE,Chevron (CVX) BMO CDR (CAD Hedged),NEO,Unknown
ZHOO.NE,Robinhood (HOOD) BMO CDR (CAD Hedged),NEO,Unknown
ZHD.NE,Home Depot (HD) BMO CDR (CAD Hedged),NEO,Unknown
ZCOP.NE,ConocoPhillips (COP) BMO CDR (CAD Hedged),NEO,Unknown
ZAPO.NE,Apollo (APO) BMO CDR (CAD Hedged),NEO,Unknown
ZNOC.NE,Northrop Grumman (NOC) BMO CDR (CAD Hedged),NEO,Unknown
ZVST.NE,Vistra (VST) BMO CDR (CAD Hedged),NEO,Unknown
MAK-U.TO,MAK Acquisition Corp. Class A USD,TSX,Investment Fund
PALS.V,Paragon Advanced Labs Inc.,TSX.V,Medical & Health Care
LUNR.TO,LunR Royalties Corp.,TSX,Mining
STG.TO,STRACON Group Holding Inc,TSX,Investment Fund
BUFF.V,Buffalo Potash Corporation,TSX.V,Mining
BGAU.TO,Blossom Gold Inc,TSX,Mineral Expl & Dev
NVRO.V,NVRO Metals Limited,TSX.V,Technology
RM.TO,Roxmore Resources Inc.,TSX,Mining Expl & Dev
GEMG.V,Gemdale Gold Inc.,TSX.V,Mining
AIAI.TO,NetraMark Holdings Inc.,TSX,Investment Fund
CMCG.V,Chilean Metals Inc.,TSX.V,Mining
AGTF.TO,AGT Food and Ingredients Inc.,TSX,Food Prod & Dstr
CRG.V,Crossroads Gold Corp.,TSX.V,Mining
CDE.TO,Coeur Mining Inc,TSX,Mining
AURA.V,Auranova Resources Inc.,TSX.V,Mining
MTEK.TO,Metatek Group Ltd,TSX,Investment Fund
CLCH.TO,Clinch Resources Ltd,TSX,Investment Fund
THY-P.V,Thermopylae Capital Inc.,TSX.V,Unclassified
VENT.V,Ventra Metals Corp.,TSX.V,Mining
KIRO.V,Kairos Gold Inc.,TSX.V,Mining
XNDU.TO,Xanadu Quantum Technologies Limited,TSX,Tech
LXE.V,Latin Explore Inc.,TSX.V,Mining
BBUC.TO,Brookfield Business Corporation,TSX,Diversified Oper
TITI.V,Titiminas Silver Inc.,TSX.V,Mining
CTGO.TO,Contango Silver Gold Inc,TSX,Mining
PDI.TO,PDI Gold Limited,TSX,Mining
EM.V,Errington Metals Corp.,TSX.V,Mining
MMET.V,Miata Metals Corp.,TSX.V,Mining
LMCU.TO,Lumina Metals Corp,TSX,Mineral Expl & Dev
SMCD-P.V,SCD Capital Corp.,TSX.V,Unclassified
AFC-P.V,AF3 Capital Corp.,TSX.V,Unclassified
TUNG.V,American Tungsten Corp.,TSX.V,Mining
JAY.V,Blue Jay Gold Corp.,TSX.V,Mining
VGC.TO,Valor Gold Corp,TSX,Mining
ALZI.V,Alzai Health Corp.,TSX.V,Technology
APTX.TO,Apotex Health Corp,TSX,Healthcare Services
VLLC.V,Argentina Metals Corp.,TSX.V,Mining
AEM-CV.TO,Agnico Eagle Mines Limited Rights,TSX,Gld/Sil Expl & Dev
NAP.V,Napoleon Resources Inc.,TSX.V,Mining
CHLT.TO,Custom Health Holdings Inc.,TSX,Healthcare Services
MILE.V,Twenty Mile Metals Inc.,TSX.V,Mining
GDAI.NE,GuideAI Health Corp.,NEO,Unknown
PCA.TO,Phoenix Metals Corp.,TSX,Metals
ALCH.V,Alchemy Labs Inc.,TSX.V,Manufacturing
NICE.V,Ni-Co Energy inc.,TSX.V,Mining
INXS.V,Goldinxs Mining Corp.,TSX.V,Mining
CADY.TO,Cadillac Mines Corporation,TSX,Mineral Expl & Dev
IRR.V,Irruptive Metals Corp.,TSX.V,Mining
AMAP.TO,Amapa Minerals Holdings Inc.,TSX,Gold Mining
BUSH-P.V,Bushido Capital Corp.,TSX.V,Unclassified
GERA.V,Goldera Exploration Ltd.,TSX.V,Mining
LUKA-P.V,Luka Capital Corp.,TSX.V,Unclassified
CENT.V,Centauri Minerals Inc.,TSX.V,Mining
ZIGY.V,Stardust Metal Corp.,TSX.V,Mining
GCUC.V,Green Canada Uranium Corp.,TSX.V,Mining
NAIA.V,NAIA Relief Inc.,TSX.V,Technology
URB-A.CN,Urbana Corporation A NV,CSE,Diversified Industries
URB.CN,Urbana Corporation,CSE,Diversified Industries
CFE.CN,Cartier Silver Corporation,CSE,Mining
APP.CN,Global Compliance Applications Corp.,CSE,Technology
FTEL.CN,First Tellurium Corp.,CSE,Mining
SLA.CN,Silver Acadia Exploration Inc.,CSE,Mining
NPT.CN,Plaintree Systems Inc.,CSE,Technology
WUC.CN,Western Uranium & Vanadium Corp.,CSE,Mining
CACR.CN,The Canadian Chrome Company Inc.,CSE,Mining
URL.CN,NameSilo Technologies Corp.,CSE,Technology
MYR.CN,Meryllion Resources Corporation,CSE,Mining
EWG.CN,Eat Well Investment Group Inc.,CSE,Diversified Industries
DCNN-X.CN,Digicann Ventures Inc.,CSE,Life Sciences
BLO.CN,Cannabix Technologies Inc.,CSE,Technology
JJJ.CN,37 Capital Inc.,CSE,Mining
NP.CN,NorthPalm Capital Corp.,CSE,Technology
TLP-UN.CN,Tier One Capital Limited Partnership,CSE,Diversified Industries
PDO.CN,PUDO Inc.,CSE,Diversified Industries
TN.CN,Tartisan Nickel Corp.,CSE,Mining
KCLI.CN,American Critical Minerals Corp.,CSE,Mining
AFI.CN,Affinor Growers Inc.,CSE,Life Sciences
JBR.CN,James Bay Resources Limited,CSE,Oil And Gas
BUX.CN,BioMark Diagnostics Inc.,CSE,Life Sciences
VFI-X.CN,New Frontier Ventures Inc.,CSE,Diversified Industries
MRM.CN,Micromem Technologies Inc.,CSE,Technology
IAI.CN,infinitii ai inc.,CSE,Technology
FAT.CN,Foremost Clean Energy Ltd.,CSE,Mining
HODL.CN,Sol Strategies Inc.,CSE,Diversified Industries
GOR.CN,Goldrea Resources Corp.,CSE,Mining
LAI-X.CN,La Imperial Resources Inc.,CSE,Mining
AGC.CN,Avanti Gold Corp.,CSE,Mining
BAC.CN,BacTech Environmental Corporation,CSE,Cleantech
SPRK.CN,Spark Energy Minerals Inc.,CSE,Mining
CXC.CN,CMX Gold & Silver Corp.,CSE,Mining
AWR.CN,Aurwest Resources Corporation,CSE,Mining
QCA.CN,Quinsam Capital Corporation,CSE,Diversified Industries
SX.CN,St-Georges Eco-Mining Corp.,CSE,Mining
PSE.CN,Pasinex Resources Limited,CSE,Mining
ZRO.CN,BIOSENTA Inc.,CSE,Diversified Industries
RXM.CN,Rockex Mining Corporation,CSE,Mining
API.CN,Appia Rare Earths & Uranium Corp,CSE,Mining
CRCC.CN,Copland Road Capital Corporation,CSE,Diversified Industries
ACRE.CN,American Critical Elements Inc.,CSE,Mining
ADX.CN,Advantex Marketing International Inc.,CSE,Diversified Industries
QESS.CN,Aegis Critical Energy Defence Corp.,CSE,Technology
ZTE.CN,ZTEST Electronics Inc.,CSE,Technology
ARM.CN,Armada Mercantile Ltd.,CSE,Diversified Industries
TAI.CN,Talmora Diamond Inc.,CSE,Mining
PLAY.CN,Playground Ventures Inc.,CSE,Technology
GPK.CN,Grand Peak Capital Corp.,CSE,Diversified Industries
WRUN.CN,Waverunner Capital Inc.,CSE,Technology
RFR.CN,Renforth Resources Inc.,CSE,Mining
SHRC.CN,Sharc International Systems Inc.,CSE,Cleantech
PKK.CN,Tenet Fintech Group Inc,CSE,Technology
MCL.CN,McLaren Resources Inc.,CSE,Mining
MY.CN,Montego Resources Inc.,CSE,Mining
WSM-X.CN,WSM Ventures Corp.,CSE,Diversified Industries
QBAT.CN,Quantum Battery Metals Corp,CSE,Mining
IRV.CN,Irving Resources Inc.,CSE,Mining
BKTS.CN,Beckett's Inc.,CSE,Diversified Industries
GREY.CN,Grey Matters Health Inc.,CSE,Life Sciences
RISE.CN,Rise Gold Corp.,CSE,Mining
BULL.CN,Quest Critical Metals Inc.,CSE,Mining
NOM.CN,Norsemont Mining Inc.,CSE,Mining
PDFI.CN,Prophecy DeFi Inc.,CSE,Diversified Industries
VST.CN,Victory Square Technologies Inc.,CSE,Technology
IP.CN,ImagineAR Inc.,CSE,Diversified Industries
IDK.CN,ThreeD Capital Inc.,CSE,Diversified Industries
PMC.CN,Peloton Minerals Corporation,CSE,Mining
CAMP.CN,Canadian GoldCamps Corp.,CSE,Mining
IAN.CN,iAnthus Capital Holdings Inc.,CSE,Life Sciences
TMED-X.CN,EGF Theramed Health Corp.,CSE,Technology
ARQ.CN,Argo Gold Inc.,CSE,Mining
HEAL.CN,Restart Life Sciences Corp.,CSE,Life Sciences
FNQ.CN,Fineqia International Inc.,CSE,Diversified Industries
ANON.CN,Anonymous Intelligence Company Inc.,CSE,Technology
PREV.CN,PreveCeutical Medical Inc.,CSE,Life Sciences
OWLI.CN,One World Lithium Inc.,CSE,Mining
ETI.CN,EnviroMetal Technologies Inc.,CSE,Technology
SQX.CN,Squatex Energy and Ressources Inc.,CSE,Oil And Gas
SNA.CN,Star Navigation Systems Group Ltd.,CSE,Technology
CACR-A.CN,The Canadian Chrome Company Inc. Multiple Voting Shares,CSE,Mining
PGOL.CN,Patriot Gold Corp.,CSE,Mining
TGIF.CN,1933 Industries Inc.,CSE,Diversified Industries
ASTI.CN,Aquarius Surgical Technologies Inc.,CSE,Technology
LION.CN,Lion Critical Minerals Corp.,CSE,Mining
FNAU.CN,Four Nines Gold Inc.,CSE,Mining
PAU.CN,Provenance Gold Corp.,CSE,Mining
CRPC.CN,Critical Reagent Processing Corp.,CSE,Mining
IRON.CN,26 Metals Inc.,CSE,Mining
EOM.CN,ECO ORO MINERALS CORP. J,CSE,Mining
DOCT.CN,Republic Technologies Inc.,CSE,Technology
CPTR.CN,Captor Capital Corp,CSE,Diversified Industries
HHE.CN,First Atlas Resources Corp.,CSE,Mining
LLL.CN,Lanebury Growth Capital Ltd.,CSE,Diversified Industries
BLGV.CN,Belgravia Hartford Capital Inc.,CSE,Diversified Industries
NSHS.CN,NanoSphere Health Sciences Inc.,CSE,Life Sciences
GOCO.CN,Go Metals Corp,CSE,Mining
CEXY.CN,Copper One Resources Corp.,CSE,Mining
NRDX.CN,NordX Metals Corp.,CSE,Mining
EPIC.CN,1CM Inc,CSE,Life Sciences
DWTZ.CN,Data Watts Partners Inc.,CSE,Technology
SBD-X.CN,SBD Capital Corp.,CSE,Diversified Industries
AIG.CN,Genesis AI Corp.,CSE,Technology
GGC.CN,Generic Gold Corp.,CSE,Mining
USGD.CN,American Pacific Mining Corp.,CSE,Mining
KASH.CN,Intellabridge Technology Corporation,CSE,Technology
ULTA.CN,Ultra Brands Ltd.,CSE,Life Sciences
KAS.CN,Dynamite Blockchain Corp.,CSE,Technology
SXTY.CN,Sixty North Gold Mining Inc.,CSE,Mining
CSQ.CN,Canamex Gold Corp.,CSE,Mining
RGLD.CN,Red Lake Gold Inc.,CSE,Mining
IZO.CN,Izotropic Corporation,CSE,Life Sciences
LEEF.CN,Leef Brands Inc.,CSE,Life Sciences
CAT.CN,CAT Strategic Metals Corporation,CSE,Mining
DRC.CN,DRC Gold Corp.,CSE,Mining
SIX.CN,Sixty Six Capital Inc.,CSE,Technology
GTII.CN,Green Thumb Industries Inc.,CSE,Life Sciences
PLTH.CN,Planet 13 Holdings Inc.,CSE,Diversified Industries
NEXU.CN,Nexus Uranium Corp.,CSE,Mining
GMC.CN,Germanium Mining Corp.,CSE,Mining
HBFG.CN,Happy Belly Food Group Inc.,CSE,Diversified Industries
QQ.CN,Quizam Media Corporation,CSE,Technology
RUU.CN,Refined Energy Corp.,CSE,Mining
FRG.CN,Forge Resources Corp.,CSE,Mining
CDVA.CN,CordovaCann Corp.,CSE,Life Sciences
HERB.CN,Herbal Dispatch Inc.,CSE,Life Sciences
LOAN-X.CN,Pegasus Mercantile Inc.,CSE,Diversified Industries
PHRX.CN,Pharmadrug Inc.,CSE,Life Sciences
ARMY.CN,Armory Mining Corp.,CSE,Mining
MJRX-X.CN,Global Health Clinics Ltd.,CSE,Life Sciences
WBG-X.CN,World Blockchain Corp.,CSE,Technology
VENI.CN,Vencanna Ventures Inc.,CSE,Life Sciences
LTHM.CN,Champion Electric Metals Inc.,CSE,Mining
ADDY.CN,Adelayde Exploration Inc.,CSE,Mining
SONA.CN,Sona Nanotech Inc.,CSE,Technology
PWR.CN,Captiva Verde Wellness Corp.,CSE,Life Sciences
WBGD.CN,Waraba Gold Limited,CSE,Mining
SGRO.CN,Sierra Grande Minerals Inc.,CSE,Mining
ROAD.CN,Mineral Road Discovery Inc.,CSE,Mining
TRG.CN,Tarachi Gold Corp.,CSE,Mining
NLR.CN,Northern Lights Resources Corp.,CSE,Mining
RAD.CN,Radial Research Corp,CSE,Technology
NTAR.CN,Nextech3D.AI Corporation.,CSE,Technology
AETH-X.CN,Aether Global Innovations Corp.,CSE,Technology
SLZ.CN,Taltson Critical Minerals Corp.,CSE,Mining
OVAT.CN,Ovation Science Inc,CSE,Life Sciences
GRIN.CN,Grown Rogue International Inc.,CSE,Life Sciences
NERD.CN,Nerds On Site Inc.,CSE,Technology
SPFY-X.CN,Spacefy Inc.,CSE,Technology
GTCH.CN,Getchell Gold Corp.,CSE,Mining
CL.CN,Cresco Labs Inc.,CSE,Life Sciences
DOSE.CN,Rapid Dose Therapeutics Corp.,CSE,Life Sciences
SCV.CN,Scotch Creek Ventures Inc.,CSE,Mining
ERTH.CN,Replenish Nutrients Holding Corp.,CSE,Cleantech
ETR.CN,Etruscus Resources Corp.,CSE,Mining
UX.CN,Puranium Energy Ltd.,CSE,Mining
BBM.CN,Blueberries Medical Corp.,CSE,Life Sciences
MAV.CN,Maverick Gold and Silver Corporation,CSE,Diversified Industries
NWI.CN,Nuinsco Resources Limited,CSE,Mining
TEMP.CN,Tempus Capital Inc.,CSE,Diversified Industries
TOC.CN,Tocvan Ventures Corp.,CSE,Mining
LINE.CN,Linear Minerals Corp.,CSE,Mining
CVGR.CN,City View Green Holdings Inc.,CSE,Diversified Industries
BLR-X.CN,Blackhawk Growth Corp.,CSE,Diversified Industries
SONI.CN,SonicStrategy Inc.,CSE,Technology
VREO.CN,Vireo Growth Inc.,CSE,Life Sciences
INVR.CN,Inverite Insights Inc.,CSE,Diversified Industries
STCQ.CN,Stock Trend Capital Inc.,CSE,Diversified Industries
OILS.CN,Nextleaf Solutions Ltd.,CSE,Life Sciences
VIBE.CN,Vibe Growth Corporation,CSE,Life Sciences
CNTR.CN,CENTR Brands Corp.,CSE,Life Sciences
PBIT.CN,POSaBIT Systems Corporation,CSE,Technology
ATHR.CN,"Aether Catalyst Solutions, Inc.",CSE,Technology
RAIN.CN,Rain City Resources Inc.,CSE,Mining
LUXX.CN,Luxxfolio Holdings Inc.,CSE,Technology
VEXT.CN,"Vext Science, Inc.",CSE,Life Sciences
WG.CN,Westward Gold Inc.,CSE,Mining
EPG.CN,Epic Gold Corp.,CSE,Mining
ISFT.CN,ICEsoft Technologies Canada Corp.,CSE,Technology
LOBE.CN,Lobe Sciences Ltd.,CSE,Life Sciences
LECR.CN,Leocor Mining Inc.,CSE,Mining
VNTA.CN,Vanta Holdings Inc.,CSE,Life Sciences
BLLG.CN,Blue Lagoon Resources Inc.,CSE,Mining
ABND.CN,Abound Energy Inc.,CSE,Technology
RVV.CN,Revive Therapeutics Ltd.,CSE,Life Sciences
SKUR.CN,Sekur Private Data Ltd.,CSE,Technology
GOGO.CN,GoGo AI Network Inc.,CSE,Diversified Industries
MEGA.CN,MegaWatt Lithium and Battery Metals Corp.,CSE,Mining
BNXT.CN,BioNxt Solutions Inc.,CSE,Life Sciences
CRUZ.CN,Cruz Battery Metals Corp.,CSE,Mining
STCU.CN,Star Copper Corp.,CSE,Mining
VC-X.CN,Volatus Capital Corp.,CSE,Mining
GRUN.CN,Gold Runner Exploration Inc.,CSE,Mining
CQX.CN,Copper Quest Exploration Inc.,CSE,Mining
GPO.CN,Gold Port Corporation,CSE,Mining
INNO.CN,InnoCan Pharma Corporation,CSE,Life Sciences
CUPA.CN,Cupani Metals Corp.,CSE,Mining
MANN.CN,Manning Ventures Inc.,CSE,Mining
ROBO.CN,Humanoid Global Holdings Corp.,CSE,Technology
CDN.CN,CDN Maverick Capital Corp,CSE,Mining
DPRO.CN,Draganfly Inc.,CSE,Technology
M.CN,Myriad Uranium Corp.,CSE,Mining
RAMM.CN,Ramm Pharma Corp.,CSE,Life Sciences
PURR.CN,Panther Minerals Inc.,CSE,Mining
MIRA.CN,Miravalles Gold Corp.,CSE,Mining
JUSH.CN,Jushi Holdings Inc. Class B Subordinate Voting Shares,CSE,Life Sciences
QAI.CN,QScreen AI Inc.,CSE,Life Sciences
NSG.CN,Northstar Gold Corp.,CSE,Mining
DCSI.CN,Direct Communication Solutions Inc.,CSE,Technology
SQID.CN,SQID Technologies Limited,CSE,Technology
TGLD.CN,Torrent Gold Inc.,CSE,Mining
DUNE.CN,Dune Oil Corp.,CSE,Oil And Gas
NINE.CN,Nine Mile Metals Ltd.,CSE,Mining
MLCO.CN,The More Life Company Corp.,CSE,Life Sciences
PNGC.CN,Loyalist Exploration Limited.,CSE,Mining
EMPS.CN,EMP Metals Corp.,CSE,Mining
EMET.CN,Canamera Energy Metals Corp.,CSE,Mining
AMQ.CN,Abitibi Metals Corp.,CSE,Mining
BATX.CN,Battery X Metals Inc.,CSE,Mining
GOH.CN,GoldHaven Resources Corp.,CSE,Mining
METL.CN,Metalite Resources Inc.,CSE,Mining
HARD.CN,Hardcore Discoveries Ltd.,CSE,Mining
ORGN.CN,Origen Resources Inc.,CSE,Mining
TMAS.CN,Temas Resources Corp.,CSE,Mining
RHEL.CN,Rhelion Life Sciences Corp.,CSE,Life Sciences
SLV.CN,Silver Dollar Resources Inc.,CSE,Mining
NEWD.CN,Newfoundland Discovery Corp.,CSE,Mining
RWB.CN,Red White & Bloom Brands Inc.,CSE,Life Sciences
QREE.CN,Quebec Rare Earth Elements Corp.,CSE,Mining
FWM.CN,Flow Metals Corp.,CSE,Mining
FGFL.CN,First Growth Funds Limited,CSE,Diversified Industries
CMET.CN,Clarity Metals Corp.,CSE,Mining
MEAT.CN,Modern Plant Based Foods Inc.,CSE,Diversified Industries
AUCU.CN,Inflection Resources Ltd.,CSE,Mining
AWCM.CN,Ameriwest Critical Metals Inc.,CSE,Mining
CC.CN,Core Silver Corp.,CSE,Mining
GRAY.CN,Graycliff Exploration Limited,CSE,Mining
PRME.CN,Prime Drink Group Corp.,CSE,Diversified Industries
NICO.CN,Class 1 Nickel and Technologies Limited,CSE,Mining
FUTR.CN,Gold'Futures Mineral Corp.,CSE,Mining
BETR.CN,BetterLife Pharma Inc.,CSE,Life Sciences
PRIZ.CN,Prismo Metals Inc,CSE,Mining
CLC.CN,Christina Lake Cannabis Corp,CSE,Life Sciences
KUYA.CN,Kuya Silver Corporation,CSE,Mining
PHRM.CN,PharmaTher Holdings Ltd.,CSE,Life Sciences
PSYC.CN,Psyched Wellness Ltd,CSE,Life Sciences
ENBI-X.CN,Entheon Biomedical Corp.,CSE,Life Sciences
MOC.CN,Mosaic Minerals Corp.,CSE,Mining
DATT.CN,Digital Asset Technologies Inc.,CSE,Diversified Industries
SPAI.CN,Sparc AI Inc.,CSE,Technology
WEST.CN,West Mining Corp.,CSE,Mining
CSR.CN,Copper Standard Resources Inc.,CSE,Mining
GCP.CN,Golcap Resources Corp.,CSE,Mining
AIML.CN,AI-ML Innovations Inc.,CSE,Life Sciences
PATH.CN,Newpath Resources Inc.,CSE,Mining
GGLD.CN,General Copper Gold Corp.,CSE,Mining
DRUG.CN,Bright Minds Biosciences Inc.,CSE,Life Sciences
HUNT.CN,Gold Hunter Resources Inc,CSE,Mining
RKL.CN,Rockland Resources Ltd,CSE,Mining
OPTI.CN,Optimi Health Corp,CSE,Life Sciences
NSJ.CN,NSJ Gold Corp.,CSE,Mining
ATC.CN,ATERRA Metals Inc.,CSE,Mining
GLOW.CN,Glow LifeTech Corp,CSE,Technology
XIGM.CN,Xigem Technologies Corporation,CSE,Technology
HEAT.CN,Hillcrest Energy Technologies Ltd.,CSE,Technology
MEDA.CN,Medaro Mining Corp.,CSE,Mining
WISE.CN,Earthwise Minerals Corp.,CSE,Mining
AIDR.CN,Rocket Doctor AI Inc.,CSE,Technology
FFF.CN,55 North Gold Inc.,CSE,Mining
QIMC.CN,Quebec Innovative Materials Corp.,CSE,Mining
SUR.CN,Surface Metals Inc.,CSE,Mining
HAMR.CN,Silver Hammer Mining Corp,CSE,Mining
AAWH-U.CN,"Ascend Wellness Holdings, Inc.",CSE,Life Sciences
DTC.CN,Defence Therapeutics Inc,CSE,Life Sciences
MARY-X.CN,Mary Agrotechnologies Inc,CSE,Life Sciences
WDGY.CN,Wedgemount Resources Corp,CSE,Mining
FNI.CN,Fathom Nickel Inc.,CSE,Mining
MUSL.CN,Promino Nutritional Sciences Inc.,CSE,Life Sciences
EONX.CN,EonX Technologies Inc.,CSE,Technology
AUEX.CN,Advanced Gold Exploration Inc.,CSE,Mining
PRR.CN,Prospect Ridge Resources Corp.,CSE,Mining
PLLR.CN,Forty Pillars Mining Corp.,CSE,Mining
GRHK-X.CN,Greenhawk Resources Inc.,CSE,Mining
NIOX.CN,NiobiumX Mining Inc.,CSE,Mining
HWG.CN,Headwater Gold Inc.,CSE,Mining
FRDM.CN,Freedom Gold Corp.,CSE,Mining
VTI.CN,Valdor Technology International Inc.,CSE,Technology
LEXT.CN,Lexston Mining Corporation,CSE,Mining
PLNK.CN,Plank Ventures Ltd.,CSE,Diversified Industries
AURR.CN,Aurbis Resources Corp.,CSE,Mining
TYUM.CN,The Yumy Candy Company Inc,CSE,Diversified Industries
BURY.CN,Burrell Resources Inc.,CSE,Mining
AUOZ.CN,Emperor Metals Inc.,CSE,Mining
ZOG-X.CN,Zoglos Food Corp.,CSE,Diversified Industries
ELEM.CN,Element79 Gold Corp.,CSE,Mining
ARGO.CN,Argo Graphene Solutions Corp.,CSE,Diversified Industries
NVR.CN,North Valley Resources Ltd.,CSE,Mining
SI.CN,Silicon Metals Corp.,CSE,Mining
RGEN.CN,Regenera Insights Inc.,CSE,Cleantech
TMIN.CN,Teako Minerals Corp.,CSE,Mining
STK.CN,Silverstock Metals Inc.,CSE,Mining
TRAC.CN,Traction Uranium Corp.,CSE,Mining
CGII.CN,CleanGo Innovations Inc.,CSE,Diversified Industries
GLDS.CN,Golden Spike Resources Corp,CSE,Mining
GOAT.CN,GOAT Industries Ltd,CSE,Diversified Industries
NPRA.CN,Nepra Foods Inc.,CSE,Diversified Industries
GWAY.CN,Greenway Greenhouse Cannabis Corporation,CSE,Life Sciences
TELI.CN,Telescope Innovations Corp.,CSE,Technology
METG.CN,Metaguest.AI Incorporated,CSE,Technology
JOLT-X.CN,Jolt Health Inc.,CSE,Life Sciences
DIGI.CN,Digital Commodities Inc.,CSE,Diversified Industries
ESAU.CN,ESGold Corp.,CSE,Mining
ALMA.CN,Alma Gold Inc.,CSE,Mining
HYLQ.CN,HYLQ Strategy Corp.,CSE,Diversified Industries
WGM.CN,WestGold Metals Corp.,CSE,Mining
GMR.CN,Gelum Resources Ltd.,CSE,Mining
ATHA.CN,Athena Gold Corporation,CSE,Mining
ARS.CN,Ares Strategic Mining Inc.,CSE,Mining
TONE.CN,Triple One Metals Inc.,CSE,Mining
LGHT.CN,Lighthouse Gold Inc.,CSE,Mining
ATMY.CN,Antimony Resources Corp.,CSE,Mining
NATO.CN,North Atlantic Titanium Corp.,CSE,Mining
MOOD.CN,Doseology Sciences Inc,CSE,Diversified Industries
BLAB.CN,Britannia Life Sciences Inc.,CSE,Diversified Industries
MNG.CN,Mongoose Mining Ltd.,CSE,Mining
ASEP.CN,ASEP Medical Holdings Inc.,CSE,Diversified Industries
RMES.CN,Red Metal Resources Ltd.,CSE,Mining
RAIL.CN,Railtown AI Technologies Inc,CSE,Technology
HG.CN,Hydrograph Clean Power Inc,CSE,Technology
CRCL.CN,Corcel Exploration Inc,CSE,Mining
UDOC.CN,UniDoc Health Corp.,CSE,Technology
TGII.CN,Trojan Gold Inc.,CSE,Mining
SURE.CN,SureNano Science Ltd,CSE,Technology
CRC.CN,Canter Resources Corp,CSE,Mining
USLI.CN,American Salars Lithium Inc.,CSE,Mining
NATN.CN,Nation Gold Corp,CSE,Mining
STGX.CN,StrategX Elements Corp.,CSE,Mining
MJEM-X.CN,Mijem Newcomm Tech Inc.,CSE,Technology
MDMA.CN,Pharmala Biotech Holdings Inc.,CSE,Life Sciences
GFT.CN,Grafton Resources Inc.,CSE,Mining
CULT.CN,Cult Food Science Corp,CSE,Diversified Industries
CUAU.CN,Forte Minerals Corp,CSE,Mining
CAPR.CN,Caprock Mining Corp,CSE,Mining
GXLD.CN,Hi-View Resources Inc,CSE,Mining
NIOB.CN,North American Niobium and Critical Minerals Corp.,CSE,Mining
CRIV.CN,Carson River Ventures Corp.,CSE,Mining
MAXX.CN,Max Power Mining Corp,CSE,Mining
AREE.CN,Automata Rare Earth Corp.,CSE,Mining
JSDA.CN,Jones Soda Co,CSE,Diversified Industries
HYTN.CN,HYTN Innovations Inc,CSE,Life Sciences
GSRI.CN,Golden Shield Resources Inc.,CSE,Mining
KVM.CN,Kingsview Minerals Ltd.,CSE,Mining
HTRC.CN,High Tide Resources Corp.,CSE,Mining
QIM.CN,Quimbaya Gold Inc.,CSE,Mining
PLCN.CN,Cannibble Food-Tech Ltd,CSE,Life Sciences
UUU.CN,Uranium One Mining Corp.,CSE,Mining
EONE.CN,Element One Hydrogen and Critical Minerals Corp.,CSE,Mining
WMC.CN,Wayfinder Metals Corp.,CSE,Mining
VOLT.CN,Voltage Metals Corp.,CSE,Mining
LIVE.CN,Live Energy Minerals Corp.,CSE,Mining
ISP.CN,Inspiration Mining Corp.,CSE,Mining
ALLG.CN,Allegiance Resources Corp.,CSE,Mining
BY.CN,Beyond Minerals Inc.,CSE,Mining
TARG.CN,Target Metals Corp.,CSE,Mining
TICO.CN,Talent Infinity Resource Developments Inc.,CSE,Mining
ASHL.CN,Ashley Gold Corp,CSE,Mining
MLKM.CN,Mayo Lake Minerals Inc.,CSE,Mining
CRTL.CN,Critical One Energy Inc.,CSE,Mining
PNRG.CN,Pan American Energy Corp.,CSE,Mining
POWR.CN,POWR Lithium Corp.,CSE,Mining
TERA.CN,Terra Balcanica Resources Corp.,CSE,Mining
TANA.CN,Tana Resources Corp.,CSE,Mining
COMT.CN,Collective Metals Inc.,CSE,Mining
SKUL.CN,Skull Ridge Gold Corp.,CSE,Mining
MILI.CN,Military Metals Corp.,CSE,Mining
VIK.CN,Avila Energy Corporation,CSE,Oil And Gas
BPC.CN,The Precision Peptide Company Inc.,CSE,Diversified Industries
ERKA.CN,Eureka Metals Corp.,CSE,Mining
SANU.CN,Sanu Gold Corp.,CSE,Mining
MRMD.CN,MariMed Inc.,CSE,Life Sciences
NARA.CN,PanGenomic Health Inc.,CSE,Life Sciences
NVPC.CN,Nova Pacific Metals Corp.,CSE,Mining
AVE.CN,Aventis Energy Inc.,CSE,Mining
CCI.CN,Canadian Copper Inc.,CSE,Mining
WOGC.CN,Waskahigan Oil & Gas Corp.,CSE,Oil And Gas
RFLX.CN,Reflex Advanced Materials Corp.,CSE,Mining
MOLT.CN,Molten Metals Corp.,CSE,Mining
FLM.CN,First Lithium Minerals Corp.,CSE,Mining
BVCI.CN,Blockchain Venture Capital Inc.,CSE,Technology
HML.CN,Heritage Mining Ltd.,CSE,Mining
ACDX.CN,American Copper Development Corporation,CSE,Mining
URAI.CN,Inturai Ventures Corp.,CSE,Diversified Industries
SASQ.CN,Sasquatch Resources Corp.,CSE,Mining
QSE.CN,Quantum Secure Encryption Corp.,CSE,Technology
NBRK.CN,New Break Resources Ltd.,CSE,Mining
MTTA.CN,Meta Critical Minerals Inc.,CSE,Mining
MSM.CN,Metalsource Mining Inc.,CSE,Mining
IMPR.CN,Impauer Technologies Inc.,CSE,Technology
